28730.95054, 3,  -1.574,  0.186,  9.670, 4,   0.012,  0.081, -0.273, 5,  16.600,-12.900,-32.100
28731.02107, 3,  -0.451, -0.017,  9.404, 4,  -0.143,  0.216,  0.282, 5,  17.100,-12.900,-31.700
28731.09194, 3,   0.025,  0.235,  9.221, 4,  -0.089,  0.399,  0.047, 5,  18.100,-12.100,-32.100
28731.16299, 3,  -0.949, -0.036, 10.138, 4,  -0.234, -0.301, -0.119, 5,  18.100,-12.100,-33.100
28731.23184, 3,  -1.243, -0.461,  9.725, 4,  -0.020, -0.219, -0.271, 5,  18.100,-12.100,-33.100
28731.30073, 3,  -0.812,  0.475,  9.234, 4,  -0.025,  0.554, -0.007, 5,  18.100,-11.600,-32.200
28731.37123, 3,  -1.991, -0.570,  9.541, 4,  -0.178,  0.546, -0.293, 5,  21.100,-10.600,-31.500
28731.44295, 3,  -0.292, -0.318,  9.811, 4,  -0.911, -0.933, -0.200, 5,  20.200, -8.400,-33.200
28731.51083, 3,  -1.889, -0.498,  8.671, 4,  -0.729, -0.172, -0.282, 5,  20.200, -7.400,-33.200
28731.58267, 3,  -1.416, -2.225,  9.058, 4,  -0.053,  0.357, -0.003, 5,  20.200, -7.400,-33.200
28731.65095, 3,  -0.398, -1.689,  9.587, 4,  -0.036, -0.473, -0.313, 5,  19.300, -7.400,-33.200
28731.72182, 3,  -0.927, -0.840,  9.109, 4,   0.275, -0.689, -0.265, 5,  19.300, -6.700,-34.000
28731.79055, 3,  -1.791, -0.991,  9.090, 4,  -0.381, -0.311, -0.381, 5,  18.200, -5.800,-32.600
28731.86126, 3,  -0.891, -0.660,  8.063, 4,  -0.446, -0.481, -0.265, 5,  17.600, -4.500,-32.600
28731.93131, 3,   0.249, -0.822,  8.173, 4,   0.437, -0.247, -0.272, 5,  17.600, -4.500,-33.700
28732.00019, 3,  -0.075, -1.211,  9.142, 4,   0.541, -0.365, -0.497, 5,  17.100, -4.500,-34.600
28732.07030, 3,   0.263, -1.537,  9.935, 4,   0.317, -0.236, -0.064, 5,  16.600, -5.500,-34.600
28732.14040, 3,   0.771, -1.076,  9.901, 4,   0.782, -0.238, -0.017, 5,  16.600, -6.200,-35.300
28732.21054, 3,  -0.437, -0.320, 10.989, 4,   0.595, -0.213,  0.139, 5,  15.900, -8.600,-35.300
28732.28101, 3,   0.023,  0.287, 10.718, 4,   0.780,  0.303,  0.523, 5,  15.300,-11.100,-35.300
28732.35185, 3,   0.258,  1.110, 10.564, 4,   1.018,  0.309,  0.297, 5,  15.900,-11.100,-34.500
28732.42076, 3,   2.580, -0.679, 10.667, 4,  -0.190, -0.094, -0.383, 5,  15.500,-12.000,-34.500
28732.49099, 3,   1.182, -0.010, 10.260, 4,   0.129, -0.267, -0.014, 5,  15.500,-13.200,-34.100
28732.56244, 3,   0.210,  0.703, 10.953, 4,  -0.537,  0.004, -0.029, 5,  15.500,-13.200,-34.100
28732.63065, 3,  -0.529,  0.524,  9.313, 4,  -0.119,  0.018, -0.140, 5,  15.500,-11.000,-34.900
28732.70216, 3,  -0.052,  0.188,  9.128, 4,  -0.238, -0.364,  0.082, 5,  15.500,-11.000,-34.900
28732.77245, 3,   0.100, -0.848,  9.929, 4,  -0.317, -0.259, -0.166, 5,  15.500,-11.000,-34.900
